Date,Ask,Bid,Mid,Spread,without prompt,with prompt
2023-01-04 20:21:00,6.8894,6.8887,6.88905,0.00035,0,0
2023-01-04 20:20:00,6.89,6.8894,6.8897,0.0003,0,0
2023-01-04 20:19:00,6.8902,6.8893,6.88975,0.00045,0,0
2023-01-04 20:18:00,6.891,6.8902,6.8906,0.0004,0,0
2023-01-04 20:17:00,6.8932,6.8922,6.8927,0.0005,0,0
2023-01-04 20:16:00,6.8946,6.8935,6.89405,0.00055,0,0
2023-01-04 20:15:00,6.8947,6.8937,6.8942,0.0005,0,0
2023-01-04 20:14:00,6.8943,6.893,6.89365,0.00065,0,0
2023-01-04 20:13:00,6.8936,6.8926,6.8931,0.0005,0,0
2023-01-04 20:12:00,6.8937,6.8928,6.89325,0.00045,0,0
2023-01-04 20:11:00,6.892,6.8911,6.89155,0.00045,0,0
2023-01-04 20:10:00,6.892,6.8911,6.89155,0.00045,0,0
2023-01-04 20:09:00,6.891,6.8901,6.89055,0.00045,0,0
2023-01-04 20:08:00,6.8915,6.8905,6.891,0.0005,0,0
2023-01-04 20:07:00,6.8924,6.8914,6.8919,0.0005,0,0
2023-01-04 20:06:00,6.8924,6.8915,6.89195,0.00045,0,0
2023-01-04 20:05:00,6.8924,6.8914,6.8919,0.0005,0,0
2023-01-04 20:04:00,6.8916,6.8907,6.89115,0.00045,0,0
2023-01-04 20:03:00,6.8915,6.8906,6.89105,0.00045,0,0
2023-01-04 20:02:00,6.8914,6.8906,6.891,0.0004,0,0
2023-01-04 20:01:00,6.8912,6.8904,6.8908,0.0004,0,0
2023-01-04 20:00:00,6.8912,6.8903,6.89075,0.00045,0,0
2023-01-04 19:59:00,6.8918,6.8909,6.89135,0.00045,0,0
2023-01-04 19:58:00,6.8899,6.8891,6.8895,0.0004,0,0
2023-01-04 19:57:00,6.8912,6.8904,6.8908,0.0004,0,0
2023-01-04 19:56:00,6.8921,6.8913,6.8917,0.0004,0,0
2023-01-04 19:55:00,6.8918,6.8909,6.89135,0.00045,0,0
2023-01-04 19:54:00,6.8921,6.8911,6.8916,0.0005,0,0
2023-01-04 19:53:00,6.8925,6.8918,6.89215,0.00035,0,0
2023-01-04 19:52:00,6.8932,6.8923,6.89275,0.00045,0,0
2023-01-04 19:51:00,6.8931,6.8922,6.89265,0.00045,0,0
2023-01-04 19:50:00,6.8933,6.8924,6.89285,0.00045,0,0
2023-01-04 19:49:00,6.8937,6.8928,6.89325,0.00045,0,0
2023-01-04 19:48:00,6.8938,6.8929,6.89335,0.00045,0,0
2023-01-04 19:47:00,6.8943,6.8934,6.89385,0.00045,0,0
2023-01-04 19:46:00,6.8941,6.8932,6.89365,0.00045,0,0
2023-01-04 19:45:00,6.8944,6.8935,6.89395,0.00045,0,0
2023-01-04 19:44:00,6.8949,6.8941,6.8945,0.0004,0,0
2023-01-04 19:43:00,6.8948,6.8938,6.8943,0.0005,0,0
2023-01-04 19:42:00,6.8934,6.8925,6.89295,0.00045,0,0
2023-01-04 19:41:00,6.8928,6.8918,6.8923,0.0005,0,0
2023-01-04 19:40:00,6.8933,6.8922,6.89275,0.00055,0,0
2023-01-04 19:39:00,6.893,6.8919,6.89245,0.00055,0,0
2023-01-04 19:38:00,6.8936,6.8924,6.893,0.0006,0,0
2023-01-04 19:37:00,6.8938,6.8926,6.8932,0.0006,0,0
2023-01-04 19:36:00,6.8954,6.8941,6.89475,0.00065,0,0
2023-01-04 19:35:00,6.8951,6.8938,6.89445,0.00065,0,0
2023-01-04 19:34:00,6.896,6.895,6.8955,0.0005,0,0
2023-01-04 19:33:00,6.895,6.8941,6.89455,0.00045,0,0
2023-01-04 19:32:00,6.895,6.894,6.8945,0.0005,0,0
2023-01-04 19:31:00,6.8936,6.8924,6.893,0.0006,0,0
2023-01-04 19:30:00,6.8935,6.8923,6.8929,0.0006,0,0
2023-01-04 19:29:00,6.8931,6.8917,6.8924,0.0007,0,0
2023-01-04 19:28:00,6.8932,6.8918,6.8925,0.0007,0,0
2023-01-04 19:27:00,6.894,6.8924,6.8932,0.0008,0,0
2023-01-04 19:26:00,6.8953,6.8938,6.89455,0.00075,0,0
2023-01-04 19:25:00,6.896,6.8944,6.8952,0.0008,0,0
2023-01-04 19:24:00,6.8961,6.8945,6.8953,0.0008,0,0
2023-01-04 19:23:00,6.8966,6.8952,6.8959,0.0007,0,0
2023-01-04 19:22:00,6.8961,6.8946,6.89535,0.00075,0,0
2023-01-04 19:21:00,6.8942,6.893,6.8936,0.0006,0,0
2023-01-04 19:20:00,6.8926,6.8915,6.89205,0.00055,0,0
2023-01-04 19:19:00,6.8933,6.892,6.89265,0.00065,0,0
2023-01-04 19:18:00,6.8951,6.8938,6.89445,0.00065,0,0
2023-01-04 19:17:00,6.8961,6.8949,6.8955,0.0006,0,0
2023-01-04 19:16:00,6.8972,6.896,6.8966,0.0006,0,0
2023-01-04 19:15:00,6.8975,6.8963,6.8969,0.0006,0,0
2023-01-04 19:14:00,6.8989,6.8975,6.8982,0.0007,0,0
2023-01-04 19:13:00,6.8996,6.8981,6.89885,0.00075,0,0
2023-01-04 19:12:00,6.8994,6.8981,6.89875,0.00065,0,0
2023-01-04 19:11:00,6.8993,6.8979,6.8986,0.0007,0,0
2023-01-04 19:10:00,6.8991,6.8977,6.8984,0.0007,0,0
2023-01-04 19:09:00,6.899,6.8977,6.89835,0.00065,0,0
2023-01-04 19:08:00,6.9006,6.8992,6.8999,0.0007,0,0
2023-01-04 19:07:00,6.9022,6.9007,6.90145,0.00075,0,0
2023-01-04 19:06:00,6.9027,6.901,6.90185,0.00085,0,0
2023-01-04 19:05:00,6.9034,6.9013,6.90235,0.00105,0,0
2023-01-04 19:04:00,6.903,6.901,6.902,0.001,0,0
2023-01-04 19:03:00,6.9032,6.9015,6.90235,0.00085,0,0
2023-01-04 19:02:00,6.9036,6.9018,6.9027,0.0009,0,0
2023-01-04 19:01:00,6.9035,6.9017,6.9026,0.0009,0,0
2023-01-04 19:00:00,6.9036,6.9019,6.90275,0.00085,0,0
2023-01-04 18:59:00,6.8997,6.8988,6.89925,0.00045,0,0
2023-01-04 18:58:00,6.8998,6.8986,6.8992,0.0006,0,0
2023-01-04 18:57:00,6.8998,6.8986,6.8992,0.0006,0,0
2023-01-04 18:56:00,6.9,6.8988,6.8994,0.0006,0,0
2023-01-04 18:55:00,6.8996,6.8983,6.89895,0.00065,0,0
2023-01-04 18:54:00,6.8998,6.8984,6.8991,0.0007,0,0
2023-01-04 18:53:00,6.8997,6.8978,6.89875,0.00095,0,0
2023-01-04 18:52:00,6.8998,6.8962,6.898,0.0018,0,0
2023-01-04 18:51:00,6.9,6.8963,6.89815,0.00185,0,0
2023-01-04 18:50:00,6.8998,6.8965,6.89815,0.00165,0,0
2023-01-04 18:49:00,6.8998,6.8964,6.8981,0.0017,0,0
2023-01-04 18:48:00,6.8998,6.8965,6.89815,0.00165,0,0
2023-01-04 18:47:00,6.9003,6.8975,6.8989,0.0014,0,0
2023-01-04 18:46:00,6.9006,6.8973,6.89895,0.00165,0,0
2023-01-04 18:45:00,6.9005,6.8975,6.899,0.0015,0,0
2023-01-04 18:44:00,6.9003,6.8969,6.8986,0.0017,0,0
2023-01-04 18:43:00,6.9004,6.8968,6.8986,0.0018,0,0
2023-01-04 18:42:00,6.9003,6.897,6.89865,0.00165,0,0
2023-01-04 18:41:00,6.9004,6.8969,6.89865,0.00175,0,0
2023-01-04 18:40:00,6.9004,6.8968,6.8986,0.0018,0,0
2023-01-04 18:39:00,6.9005,6.8968,6.89865,0.00185,0,0
2023-01-04 18:38:00,6.9005,6.8968,6.89865,0.00185,0,0
2023-01-04 18:37:00,6.9004,6.8966,6.8985,0.0019,0,0
2023-01-04 18:36:00,6.9002,6.8966,6.8984,0.0018,0,0
2023-01-04 18:35:00,6.9003,6.8966,6.89845,0.00185,0,0
2023-01-04 18:34:00,6.9002,6.8965,6.89835,0.00185,0,0
2023-01-04 18:33:00,6.9002,6.8966,6.8984,0.0018,0,0
2023-01-04 18:32:00,6.9,6.8965,6.89825,0.00175,0,0
2023-01-04 18:31:00,6.9001,6.8965,6.8983,0.0018,0,0
2023-01-04 18:30:00,6.9004,6.8965,6.89845,0.00195,0,0
2023-01-04 18:29:00,6.9008,6.8965,6.89865,0.00215,0,0
2023-01-04 18:28:00,6.9012,6.8966,6.8989,0.0023,0,0
2023-01-04 18:27:00,6.9009,6.8965,6.8987,0.0022,0,0
2023-01-04 18:26:00,6.901,6.8964,6.8987,0.0023,0,0
2023-01-04 18:25:00,6.9012,6.8965,6.89885,0.00235,0,0
2023-01-04 18:24:00,6.9011,6.8966,6.89885,0.00225,0,0
2023-01-04 18:23:00,6.9013,6.8966,6.89895,0.00235,0,0
2023-01-04 18:22:00,6.901,6.8965,6.89875,0.00225,0,0
2023-01-04 18:21:00,6.901,6.8965,6.89875,0.00225,0,0
2023-01-04 18:20:00,6.9008,6.8965,6.89865,0.00215,0,0
2023-01-04 18:19:00,6.9008,6.8965,6.89865,0.00215,0,0
2023-01-04 18:18:00,6.9009,6.8964,6.89865,0.00225,0,0
2023-01-04 18:17:00,6.9008,6.8964,6.8986,0.0022,0,0
2023-01-04 18:16:00,6.9008,6.8964,6.8986,0.0022,0,0
2023-01-04 18:15:00,6.901,6.8963,6.89865,0.00235,0,0
2023-01-04 18:14:00,6.9011,6.8964,6.89875,0.00235,0,0
2023-01-04 18:13:00,6.901,6.8965,6.89875,0.00225,0,0
2023-01-04 18:12:00,6.9005,6.8965,6.8985,0.002,0,0
2023-01-04 18:11:00,6.9007,6.8963,6.8985,0.0022,0,0
2023-01-04 18:10:00,6.9012,6.896,6.8986,0.0026,0,0
2023-01-04 18:09:00,6.901,6.8956,6.8983,0.0027,0,0
2023-01-04 18:08:00,6.9022,6.8962,6.8992,0.003,0,0
2023-01-04 18:07:00,6.9019,6.8962,6.89905,0.00285,0,0
2023-01-04 18:06:00,6.902,6.896,6.899,0.003,0,0
2023-01-04 18:05:00,6.9021,6.8966,6.89935,0.00275,0,0
2023-01-04 18:04:00,6.9025,6.8965,6.8995,0.003,0,0
2023-01-04 18:03:00,6.9004,6.8958,6.8981,0.0023,0,0
2023-01-04 18:02:00,6.9007,6.8962,6.89845,0.00225,0,0
2023-01-04 18:01:00,6.9009,6.8962,6.89855,0.00235,0,0
2023-01-04 18:00:00,6.9009,6.8961,6.8985,0.0024,0,0
2023-01-04 17:59:00,6.9018,6.8964,6.8991,0.0027,0,0
2023-01-04 17:58:00,6.9011,6.8962,6.89865,0.00245,0,0
2023-01-04 17:57:00,6.9015,6.896,6.89875,0.00275,0,0
2023-01-04 17:56:00,6.9012,6.8941,6.89765,0.00355,0,0
2023-01-04 17:55:00,6.9012,6.8941,6.89765,0.00355,0,0
2023-01-04 17:54:00,6.9015,6.8945,6.898,0.0035,0,0
2023-01-04 17:53:00,6.9015,6.8943,6.8979,0.0036,0,0
2023-01-04 17:52:00,6.9023,6.8941,6.8982,0.0041,0,0
2023-01-04 17:51:00,6.9019,6.8941,6.898,0.0039,0,0
2023-01-04 17:50:00,6.9036,6.8943,6.89895,0.00465,0,0
2023-01-04 17:49:00,6.9035,6.8944,6.89895,0.00455,0,0
2023-01-04 17:48:00,6.9038,6.8944,6.8991,0.0047,0,0
2023-01-04 17:47:00,6.904,6.8941,6.89905,0.00495,0,0
2023-01-04 17:46:00,6.9043,6.8941,6.8992,0.0051,0,0
2023-01-04 17:45:00,6.904,6.8945,6.89925,0.00475,0,0
2023-01-04 17:44:00,6.9038,6.8948,6.8993,0.0045,0,0
2023-01-04 17:43:00,6.904,6.8945,6.89925,0.00475,0,0
2023-01-04 17:42:00,6.9041,6.8945,6.8993,0.0048,0,0
2023-01-04 17:41:00,6.9043,6.8945,6.8994,0.0049,0,0
2023-01-04 17:40:00,6.9041,6.8945,6.8993,0.0048,0,0
2023-01-04 17:39:00,6.9037,6.8953,6.8995,0.0042,0,0
2023-01-04 17:38:00,6.9042,6.8945,6.89935,0.00485,0,0
2023-01-04 17:37:00,6.9039,6.8946,6.89925,0.00465,0,0
2023-01-04 17:36:00,6.9038,6.895,6.8994,0.0044,0,0
2023-01-04 17:35:00,6.9039,6.8945,6.8992,0.0047,0,0
2023-01-04 17:34:00,6.9041,6.8945,6.8993,0.0048,0,0
2023-01-04 17:33:00,6.9042,6.8941,6.89915,0.00505,0,0
2023-01-04 17:32:00,6.9042,6.8941,6.89915,0.00505,0,0
2023-01-04 17:31:00,6.9042,6.8941,6.89915,0.00505,0,0
2023-01-04 17:30:00,6.9041,6.894,6.89905,0.00505,0,0
2023-01-04 17:29:00,6.9046,6.8938,6.8992,0.0054,0,0
2023-01-04 17:28:00,6.9044,6.8942,6.8993,0.0051,0,0
2023-01-04 17:27:00,6.9042,6.8942,6.8992,0.005,0,0
2023-01-04 17:26:00,6.9044,6.8941,6.89925,0.00515,0,0
2023-01-04 17:25:00,6.9045,6.8941,6.8993,0.0052,0,0
2023-01-04 17:24:00,6.9045,6.8941,6.8993,0.0052,0,0
2023-01-04 17:23:00,6.9042,6.894,6.8991,0.0051,0,0
2023-01-04 17:22:00,6.9044,6.8931,6.89875,0.00565,0,0
2023-01-04 17:21:00,6.9035,6.8935,6.8985,0.005,0,0
2023-01-04 17:20:00,6.9045,6.8931,6.8988,0.0057,0,0
2023-01-04 17:19:00,6.9037,6.8931,6.8984,0.0053,0,0
2023-01-04 17:18:00,6.9023,6.8939,6.8981,0.0042,0,0
2023-01-04 17:17:00,6.9038,6.8931,6.89845,0.00535,0,0
2023-01-04 17:16:00,6.9045,6.8929,6.8987,0.0058,0,0
2023-01-04 17:15:00,6.9046,6.8925,6.89855,0.00605,0,0
2023-01-04 17:14:00,6.9046,6.8928,6.8987,0.0059,0,0
2023-01-04 17:13:00,6.9046,6.8924,6.8985,0.0061,0,0
2023-01-04 17:12:00,6.9047,6.8931,6.8989,0.0058,0,0
2023-01-04 17:11:00,6.9093,6.8931,6.9012,0.0081,0,0
2023-01-04 17:10:00,6.9093,6.8929,6.9011,0.0082,0,0
2023-01-04 17:09:00,6.9095,6.8927,6.9011,0.0084,0,0
2023-01-04 17:08:00,6.9093,6.8931,6.9012,0.0081,0,0
2023-01-04 17:07:00,6.9093,6.8933,6.9013,0.008,0,0
2023-01-04 17:06:00,6.9093,6.8933,6.9013,0.008,0,0
2023-01-04 17:05:00,6.9094,6.8924,6.9009,0.0085,0,0
2023-01-04 17:04:00,6.9087,6.8912,6.89995,0.00875,0,0
2023-01-04 17:02:00,6.9014,6.8972,6.8993,0.0021,0,0
2023-01-04 17:01:00,6.9022,6.891,6.8966,0.0056,0,0
2023-01-04 17:00:00,6.9014,6.8912,6.8963,0.0051,0,0
2023-01-11 16:59:00,6.7736,6.762,6.7678,0.0058,0,0
2023-01-11 16:58:00,6.7723,6.7635,6.7679,0.0044,0,0
2023-01-11 16:57:00,6.7688,6.7638,6.7663,0.0025,0,0
2023-01-11 16:56:00,6.7678,6.764,6.7659,0.0019,0,0
2023-01-11 16:55:00,6.7656,6.7631,6.76435,0.00125,0,0
2023-01-11 16:54:00,6.7681,6.7648,6.76645,0.00165,0,0
2023-01-11 16:53:00,6.7681,6.7662,6.76715,0.00095,0,0
2023-01-11 16:52:00,6.7679,6.7661,6.767,0.0009,0,0
2023-01-11 16:51:00,6.7678,6.766,6.7669,0.0009,0,0
2023-01-11 16:50:00,6.7678,6.766,6.7669,0.0009,0,0
2023-01-11 16:49:00,6.7678,6.7661,6.76695,0.00085,0,0
2023-01-11 16:48:00,6.7681,6.7665,6.7673,0.0008,0,0
2023-01-11 16:47:00,6.7666,6.7649,6.76575,0.00085,0,0
2023-01-11 16:46:00,6.7666,6.765,6.7658,0.0008,0,0
2023-01-11 16:45:00,6.7666,6.765,6.7658,0.0008,0,0
2023-01-11 16:44:00,6.7666,6.765,6.7658,0.0008,0,0
2023-01-11 16:43:00,6.7666,6.765,6.7658,0.0008,0,0
2023-01-11 16:42:00,6.7667,6.765,6.76585,0.00085,0,0
2023-01-11 16:41:00,6.7668,6.765,6.7659,0.0009,0,0
2023-01-11 16:40:00,6.7666,6.765,6.7658,0.0008,0,0
2023-01-11 16:39:00,6.7665,6.7649,6.7657,0.0008,0,0
2023-01-11 16:38:00,6.7665,6.765,6.76575,0.00075,0,0
2023-01-11 16:37:00,6.7665,6.7649,6.7657,0.0008,0,0
2023-01-11 16:36:00,6.7666,6.765,6.7658,0.0008,0,0
2023-01-11 16:35:00,6.7667,6.765,6.76585,0.00085,0,0
2023-01-11 16:34:00,6.7667,6.7651,6.7659,0.0008,0,0
2023-01-11 16:33:00,6.767,6.765,6.766,0.001,0,0
2023-01-11 16:32:00,6.7669,6.7651,6.766,0.0009,0,0
2023-01-11 16:31:00,6.7667,6.7649,6.7658,0.0009,0,0
2023-01-11 16:30:00,6.7668,6.765,6.7659,0.0009,0,0
2023-01-11 16:29:00,6.767,6.7652,6.7661,0.0009,0,0
2023-01-11 16:28:00,6.7673,6.7659,6.7666,0.0007,0,0
2023-01-11 16:27:00,6.7664,6.765,6.7657,0.0007,0,0
2023-01-11 16:26:00,6.7665,6.7652,6.76585,0.00065,0,0
2023-01-11 16:25:00,6.766,6.7642,6.7651,0.0009,0,0
2023-01-11 16:24:00,6.7652,6.7639,6.76455,0.00065,0,0
2023-01-11 16:23:00,6.7652,6.7639,6.76455,0.00065,0,0
2023-01-11 16:22:00,6.7651,6.7639,6.7645,0.0006,0,0
2023-01-11 16:21:00,6.7651,6.7639,6.7645,0.0006,0,0
2023-01-11 16:20:00,6.765,6.7638,6.7644,0.0006,0,0
2023-01-11 16:19:00,6.765,6.7638,6.7644,0.0006,0,0
2023-01-11 16:18:00,6.765,6.7638,6.7644,0.0006,0,0
2023-01-11 16:17:00,6.765,6.7638,6.7644,0.0006,0,0
2023-01-11 16:16:00,6.7649,6.7638,6.76435,0.00055,0,0
2023-01-11 16:15:00,6.7649,6.7637,6.7643,0.0006,0,0
2023-01-11 16:14:00,6.7649,6.7637,6.7643,0.0006,0,0
2023-01-11 16:13:00,6.7651,6.7639,6.7645,0.0006,0,0
2023-01-11 16:12:00,6.765,6.7639,6.76445,0.00055,0,0
2023-01-11 16:11:00,6.765,6.7639,6.76445,0.00055,0,0
2023-01-11 16:10:00,6.765,6.7639,6.76445,0.00055,0,0
2023-01-11 16:09:00,6.7651,6.7639,6.7645,0.0006,0,0
2023-01-11 16:08:00,6.7651,6.7639,6.7645,0.0006,0,0
2023-01-11 16:07:00,6.7651,6.7639,6.7645,0.0006,0,0
2023-01-11 16:06:00,6.7655,6.7642,6.76485,0.00065,0,0
2023-01-11 16:05:00,6.766,6.765,6.7655,0.0005,0,0
2023-01-11 16:04:00,6.7659,6.7649,6.7654,0.0005,0,0
2023-01-11 16:03:00,6.7659,6.7649,6.7654,0.0005,0,0
2023-01-11 16:02:00,6.7659,6.765,6.76545,0.00045,0,0
2023-01-11 16:01:00,6.7662,6.7652,6.7657,0.0005,0,0
2023-01-11 16:00:00,6.7661,6.7652,6.76565,0.00045,0,0
2023-01-11 15:59:00,6.7664,6.7655,6.76595,0.00045,0,0
2023-01-11 15:58:00,6.7662,6.7653,6.76575,0.00045,0,0
2023-01-11 15:57:00,6.766,6.7652,6.7656,0.0004,0,0
2023-01-11 15:56:00,6.7656,6.7648,6.7652,0.0004,0,0
2023-01-11 15:55:00,6.7655,6.7647,6.7651,0.0004,0,0
2023-01-11 15:54:00,6.7655,6.7647,6.7651,0.0004,0,0
2023-01-11 15:53:00,6.7656,6.7649,6.76525,0.00035,0,0
2023-01-11 15:52:00,6.7656,6.7648,6.7652,0.0004,0,0
2023-01-11 15:51:00,6.7656,6.7649,6.76525,0.00035,0,0
2023-01-11 15:50:00,6.7649,6.7642,6.76455,0.00035,0,0
2023-01-11 15:49:00,6.765,6.7642,6.7646,0.0004,0,0
2023-01-11 15:48:00,6.765,6.7643,6.76465,0.00035,0,0
2023-01-11 15:47:00,6.765,6.7642,6.7646,0.0004,0,0
2023-01-11 15:46:00,6.765,6.7642,6.7646,0.0004,0,0
2023-01-11 15:45:00,6.7649,6.7642,6.76455,0.00035,0,0
2023-01-11 15:44:00,6.7651,6.7642,6.76465,0.00045,0,0
2023-01-11 15:43:00,6.7648,6.7641,6.76445,0.00035,0,0
2023-01-11 15:42:00,6.7649,6.7641,6.7645,0.0004,0,0
2023-01-11 15:41:00,6.7649,6.7642,6.76455,0.00035,0,0
2023-01-11 15:40:00,6.765,6.7642,6.7646,0.0004,0,0
2023-01-11 15:39:00,6.7646,6.7638,6.7642,0.0004,0,0
2023-01-11 15:38:00,6.7649,6.7641,6.7645,0.0004,0,0
2023-01-11 15:37:00,6.7652,6.7644,6.7648,0.0004,0,0
2023-01-11 15:36:00,6.7654,6.7645,6.76495,0.00045,0,0
2023-01-11 15:35:00,6.7654,6.7646,6.765,0.0004,0,0
2023-01-11 15:34:00,6.765,6.7642,6.7646,0.0004,0,0
2023-01-11 15:33:00,6.765,6.7642,6.7646,0.0004,0,0
2023-01-11 15:32:00,6.765,6.7643,6.76465,0.00035,0,0
2023-01-11 15:31:00,6.7651,6.7644,6.76475,0.00035,0,0
2023-01-11 15:30:00,6.7651,6.7643,6.7647,0.0004,0,0
2023-01-11 15:29:00,6.7656,6.7648,6.7652,0.0004,0,0
2023-01-11 15:28:00,6.7654,6.7646,6.765,0.0004,0,0
2023-01-11 15:27:00,6.7642,6.7634,6.7638,0.0004,0,0
2023-01-11 15:26:00,6.7642,6.7633,6.76375,0.00045,0,0
2023-01-11 15:25:00,6.7642,6.7633,6.76375,0.00045,0,0
2023-01-11 15:24:00,6.7642,6.7633,6.76375,0.00045,0,0
2023-01-11 15:23:00,6.7642,6.7634,6.7638,0.0004,0,0
2023-01-11 15:22:00,6.7641,6.7634,6.76375,0.00035,0,0
2023-01-11 15:21:00,6.7642,6.7634,6.7638,0.0004,0,0
2023-01-11 15:20:00,6.7641,6.7633,6.7637,0.0004,0,0
2023-01-11 15:19:00,6.7639,6.763,6.76345,0.00045,0,0
2023-01-11 15:18:00,6.764,6.763,6.7635,0.0005,0,0
2023-01-11 15:17:00,6.764,6.7631,6.76355,0.00045,0,0
2023-01-11 15:16:00,6.764,6.7632,6.7636,0.0004,0,0
2023-01-11 15:15:00,6.7647,6.7639,6.7643,0.0004,0,0
2023-01-11 15:14:00,6.7648,6.764,6.7644,0.0004,0,0
2023-01-11 15:13:00,6.7647,6.7638,6.76425,0.00045,0,0
2023-01-11 15:12:00,6.7648,6.7639,6.76435,0.00045,0,0
2023-01-11 15:11:00,6.7649,6.764,6.76445,0.00045,0,0
2023-01-11 15:10:00,6.7646,6.7637,6.76415,0.00045,0,0
2023-01-11 15:09:00,6.765,6.7642,6.7646,0.0004,0,0
2023-01-11 15:08:00,6.7649,6.7642,6.76455,0.00035,0,0
2023-01-11 15:07:00,6.765,6.7642,6.7646,0.0004,0,0
2023-01-11 15:06:00,6.765,6.7641,6.76455,0.00045,0,0
2023-01-11 15:05:00,6.7649,6.764,6.76445,0.00045,0,0
2023-01-11 15:04:00,6.7648,6.764,6.7644,0.0004,0,0
2023-01-11 15:03:00,6.7648,6.7639,6.76435,0.00045,0,0
2023-01-11 15:02:00,6.7647,6.7638,6.76425,0.00045,0,0
2023-01-11 15:01:00,6.7648,6.764,6.7644,0.0004,0,0
2023-01-11 15:00:00,6.7645,6.7637,6.7641,0.0004,0,0
2023-01-11 14:59:00,6.7644,6.7635,6.76395,0.00045,0,0
2023-01-11 14:58:00,6.7644,6.7635,6.76395,0.00045,0,0
2023-01-11 14:57:00,6.7646,6.7637,6.76415,0.00045,0,0
2023-01-11 14:56:00,6.7647,6.7639,6.7643,0.0004,0,0
2023-01-11 14:55:00,6.7641,6.7633,6.7637,0.0004,0,0
2023-01-11 14:54:00,6.7642,6.7634,6.7638,0.0004,0,0
2023-01-11 14:53:00,6.7641,6.7633,6.7637,0.0004,0,0
2023-01-11 14:52:00,6.7646,6.7638,6.7642,0.0004,0,0
2023-01-11 14:51:00,6.7648,6.764,6.7644,0.0004,0,0
2023-01-11 14:50:00,6.7648,6.7641,6.76445,0.00035,0,0
2023-01-11 14:49:00,6.7648,6.7639,6.76435,0.00045,0,0
2023-01-11 14:48:00,6.7648,6.7639,6.76435,0.00045,0,0
2023-01-11 14:47:00,6.7646,6.7638,6.7642,0.0004,0,0
2023-01-11 14:46:00,6.7641,6.7633,6.7637,0.0004,0,0
2023-01-11 14:45:00,6.7641,6.7633,6.7637,0.0004,0,0
2023-01-11 14:44:00,6.7643,6.7635,6.7639,0.0004,0,0
2023-01-11 14:43:00,6.765,6.7641,6.76455,0.00045,0,0
2023-01-11 14:42:00,6.7661,6.7653,6.7657,0.0004,0,0
2023-01-11 14:41:00,6.7661,6.7655,6.7658,0.0003,0,0
2023-01-11 14:40:00,6.7661,6.7654,6.76575,0.00035,0,0
2023-01-11 14:39:00,6.766,6.7652,6.7656,0.0004,0,0
2023-01-11 14:38:00,6.7658,6.765,6.7654,0.0004,0,0
2023-01-11 14:37:00,6.7656,6.7647,6.76515,0.00045,0,0
2023-01-11 14:36:00,6.7644,6.7636,6.764,0.0004,0,0
2023-01-11 14:35:00,6.7642,6.7634,6.7638,0.0004,0,0
2023-01-11 14:34:00,6.7642,6.7634,6.7638,0.0004,0,0
2023-01-11 14:33:00,6.764,6.7631,6.76355,0.00045,0,0
2023-01-11 14:32:00,6.7641,6.7633,6.7637,0.0004,0,0
2023-01-11 14:31:00,6.764,6.7631,6.76355,0.00045,0,0
2023-01-11 14:30:00,6.7635,6.7628,6.76315,0.00035,0,0
2023-01-11 14:29:00,6.7631,6.7623,6.7627,0.0004,0,0
2023-01-11 14:28:00,6.7636,6.7629,6.76325,0.00035,0,0
2023-01-11 14:27:00,6.7637,6.7629,6.7633,0.0004,0,0
2023-01-11 14:26:00,6.7647,6.7638,6.76425,0.00045,0,0
2023-01-11 14:25:00,6.7646,6.7637,6.76415,0.00045,0,0
2023-01-11 14:24:00,6.7655,6.7646,6.76505,0.00045,0,0
2023-01-11 14:23:00,6.7656,6.7647,6.76515,0.00045,0,0
2023-01-11 14:22:00,6.7656,6.7647,6.76515,0.00045,0,0
2023-01-11 14:21:00,6.7656,6.7648,6.7652,0.0004,0,0
2023-01-11 14:20:00,6.7655,6.7646,6.76505,0.00045,0,0
2023-01-11 14:19:00,6.7653,6.7644,6.76485,0.00045,0,0
2023-01-11 14:18:00,6.7654,6.7645,6.76495,0.00045,0,0
2023-01-11 14:17:00,6.7655,6.7646,6.76505,0.00045,0,0
2023-01-11 14:16:00,6.7658,6.765,6.7654,0.0004,0,0
2023-01-11 14:15:00,6.7655,6.7646,6.76505,0.00045,0,0
2023-01-11 14:14:00,6.7655,6.7647,6.7651,0.0004,0,0
2023-01-11 14:13:00,6.7656,6.7648,6.7652,0.0004,0,0
2023-01-11 14:12:00,6.7641,6.7632,6.76365,0.00045,0,0
2023-01-11 14:11:00,6.7642,6.7635,6.76385,0.00035,0,0
2023-01-11 14:10:00,6.7642,6.7634,6.7638,0.0004,0,0
2023-01-11 14:09:00,6.7643,6.7635,6.7639,0.0004,0,0
2023-01-11 14:08:00,6.7644,6.7635,6.76395,0.00045,0,0
2023-01-11 14:07:00,6.7651,6.7642,6.76465,0.00045,0,0
2023-01-11 14:06:00,6.7652,6.7643,6.76475,0.00045,0,0
2023-01-11 14:05:00,6.7647,6.7638,6.76425,0.00045,0,0
2023-01-11 14:04:00,6.7645,6.7637,6.7641,0.0004,0,0
2023-01-11 14:03:00,6.7645,6.7637,6.7641,0.0004,0,0
2023-01-11 14:02:00,6.7644,6.7636,6.764,0.0004,0,0
2023-01-11 14:01:00,6.7643,6.7635,6.7639,0.0004,0,0
2023-01-11 14:00:00,6.7638,6.763,6.7634,0.0004,0,0
